"artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","track_name","preview_url","track_number","type","track_uri","is_local","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"The National","2cCUtGK9sDU2EoElnk0GNB","0ZHwBlV4OAweXWwbUemkmT","album","c(""https://i.scdn.co/image/ab67616d0000b273abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00001e02abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00004851abf160e7b6866363772ab413""), c(640, 300, 64), c(640, 300, 64)","2010-11-22",2010,"day",0.545,0.304,4,-9.066,0,0.0317,0.929,0.00421,0.095,0.158,71.942,"2NFFfAx6twAcgTD4YQEY8v","https://api.spotify.com/v1/audio-analysis/2NFFfAx6twAcgTD4YQEY8v",5,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",2,160533,FALSE,"https://api.spotify.com/v1/tracks/2NFFfAx6twAcgTD4YQEY8v","Walk Off","https://p.scdn.co/mp3-preview/9e0b681b2f1770de482a3e31853175e3a8cde1ba?cid=119ac98c129d4d49a245fcb3cef96d86",4,"track","spotify:track:2NFFfAx6twAcgTD4YQEY8v",FALSE,"https://open.spotify.com/track/2NFFfAx6twAcgTD4YQEY8v","High Violet (Expanded Edition)","E","minor","E minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","0ZHwBlV4OAweXWwbUemkmT","album","c(""https://i.scdn.co/image/ab67616d0000b273abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00001e02abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00004851abf160e7b6866363772ab413""), c(640, 300, 64), c(640, 300, 64)","2010-11-22",2010,"day",0.534,0.447,10,-9.104,0,0.0304,0.629,0.522,0.117,0.315,161.91,"0ldxKDjImKMUec96k2YRcs","https://api.spotify.com/v1/audio-analysis/0ldxKDjImKMUec96k2YRcs",3,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",2,219386,TRUE,"https://api.spotify.com/v1/tracks/0ldxKDjImKMUec96k2YRcs","Sin-Eaters","https://p.scdn.co/mp3-preview/6f084cc20b56e730f2feaa9dcba1d3c70013aefc?cid=119ac98c129d4d49a245fcb3cef96d86",5,"track","spotify:track:0ldxKDjImKMUec96k2YRcs",FALSE,"https://open.spotify.com/track/0ldxKDjImKMUec96k2YRcs","High Violet (Expanded Edition)","A#","minor","A# minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","0ZHwBlV4OAweXWwbUemkmT","album","c(""https://i.scdn.co/image/ab67616d0000b273abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00001e02abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00004851abf160e7b6866363772ab413""), c(640, 300, 64), c(640, 300, 64)","2010-11-22",2010,"day",0.294,0.33,9,-10.751,1,0.0282,0.918,0.522,0.112,0.167,180.884,"25y7qMJKfI39jA5XlOQanB","https://api.spotify.com/v1/audio-analysis/25y7qMJKfI39jA5XlOQanB",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",2,233160,FALSE,"https://api.spotify.com/v1/tracks/25y7qMJKfI39jA5XlOQanB","Bloodbuzz Ohio - Live on The Current","https://p.scdn.co/mp3-preview/89cf4ddef6246b281efe670c950f7bd2f15f60d6?cid=119ac98c129d4d49a245fcb3cef96d86",6,"track","spotify:track:25y7qMJKfI39jA5XlOQanB",FALSE,"https://open.spotify.com/track/25y7qMJKfI39jA5XlOQanB","High Violet (Expanded Edition)","A","major","A major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0ZHwBlV4OAweXWwbUemkmT","album","c(""https://i.scdn.co/image/ab67616d0000b273abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00001e02abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00004851abf160e7b6866363772ab413""), c(640, 300, 64), c(640, 300, 64)","2010-11-22",2010,"day",0.546,0.945,11,-6.014,1,0.0486,0.00192,0.377,0.982,0.74,126.263,"0YlHnZYUeqNpbwvoIp5XAJ","https://api.spotify.com/v1/audio-analysis/0YlHnZYUeqNpbwvoIp5XAJ",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",2,178013,FALSE,"https://api.spotify.com/v1/tracks/0YlHnZYUeqNpbwvoIp5XAJ","Anyone's Ghost - Live at Brooklyn Academy of Music","https://p.scdn.co/mp3-preview/c584294facd8c4bcc316f779b8a6b50541569fe8?cid=119ac98c129d4d49a245fcb3cef96d86",7,"track","spotify:track:0YlHnZYUeqNpbwvoIp5XAJ",FALSE,"https://open.spotify.com/track/0YlHnZYUeqNpbwvoIp5XAJ","High Violet (Expanded Edition)","B","major","B major"
"The National","2cCUtGK9sDU2EoElnk0GNB","0ZHwBlV4OAweXWwbUemkmT","album","c(""https://i.scdn.co/image/ab67616d0000b273abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00001e02abf160e7b6866363772ab413"", ""https://i.scdn.co/image/ab67616d00004851abf160e7b6866363772ab413""), c(640, 300, 64), c(640, 300, 64)","2010-11-22",2010,"day",0.405,0.789,3,-7.03,1,0.0344,0.0339,0.855,0.5,0.417,125.344,"1N5mM792BAO2YIOvg91Zvj","https://api.spotify.com/v1/audio-analysis/1N5mM792BAO2YIOvg91Zvj",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, US, GB, AD, LI, MC, ID, JP, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, PR, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",2,326733,FALSE,"https://api.spotify.com/v1/tracks/1N5mM792BAO2YIOvg91Zvj","England - Live at Brooklyn Academy of Music","https://p.scdn.co/mp3-preview/79a9c62e9df841c8509a11b06f053a7bd077f915?cid=119ac98c129d4d49a245fcb3cef96d86",8,"track","spotify:track:1N5mM792BAO2YIOvg91Zvj",FALSE,"https://open.spotify.com/track/1N5mM792BAO2YIOvg91Zvj","High Violet (Expanded Edition)","D#","major","D# major"
"The National","2cCUtGK9sDU2EoElnk0GNB","4vBvnlmaiyoEf04hLe5SLo","album","c(""https://i.scdn.co/image/ab67616d0000b2734fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d00001e024fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d000048514fb2bd6896a902c5432a6de5""), c(640, 300, 64), c(640, 300, 64)","2010-05-10",2010,"day",0.304,0.795,7,-6.023,1,0.0554,0.55,0.724,0.118,0.35,79.884,"1GQ3tsW4kngoJ0JuU2hJcS","https://api.spotify.com/v1/audio-analysis/1GQ3tsW4kngoJ0JuU2hJcS",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, GB, AD, LI, MC, ID, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,279760,FALSE,"https://api.spotify.com/v1/tracks/1GQ3tsW4kngoJ0JuU2hJcS","Terrible Love","https://p.scdn.co/mp3-preview/791a86c7fb3bb16f14add7b1aa8eceab190ee4b0?cid=119ac98c129d4d49a245fcb3cef96d86",1,"track","spotify:track:1GQ3tsW4kngoJ0JuU2hJcS",FALSE,"https://open.spotify.com/track/1GQ3tsW4kngoJ0JuU2hJcS","High Violet","G","major","G major"
"The National","2cCUtGK9sDU2EoElnk0GNB","4vBvnlmaiyoEf04hLe5SLo","album","c(""https://i.scdn.co/image/ab67616d0000b2734fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d00001e024fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d000048514fb2bd6896a902c5432a6de5""), c(640, 300, 64), c(640, 300, 64)","2010-05-10",2010,"day",0.55,0.74,1,-8.83,0,0.0274,0.172,0.663,0.0584,0.522,122.277,"6kREzaEnJBhSGeWxeQSe7H","https://api.spotify.com/v1/audio-analysis/6kREzaEnJBhSGeWxeQSe7H",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, GB, AD, LI, MC, ID, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,205213,FALSE,"https://api.spotify.com/v1/tracks/6kREzaEnJBhSGeWxeQSe7H","Sorrow","https://p.scdn.co/mp3-preview/ff95de8bc0276826224226d6b8c0e765ef32b108?cid=119ac98c129d4d49a245fcb3cef96d86",2,"track","spotify:track:6kREzaEnJBhSGeWxeQSe7H",FALSE,"https://open.spotify.com/track/6kREzaEnJBhSGeWxeQSe7H","High Violet","C#","minor","C# minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","4vBvnlmaiyoEf04hLe5SLo","album","c(""https://i.scdn.co/image/ab67616d0000b2734fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d00001e024fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d000048514fb2bd6896a902c5432a6de5""), c(640, 300, 64), c(640, 300, 64)","2010-05-10",2010,"day",0.745,0.789,6,-7.132,1,0.0917,0.281,0.769,0.108,0.744,120.061,"6gDxooqoAysQMNMDSXyzvD","https://api.spotify.com/v1/audio-analysis/6gDxooqoAysQMNMDSXyzvD",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, GB, AD, LI, MC, ID, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,174173,FALSE,"https://api.spotify.com/v1/tracks/6gDxooqoAysQMNMDSXyzvD","Anyone's Ghost","https://p.scdn.co/mp3-preview/3b533d573a9baa9ecf19a582444e91422b074948?cid=119ac98c129d4d49a245fcb3cef96d86",3,"track","spotify:track:6gDxooqoAysQMNMDSXyzvD",FALSE,"https://open.spotify.com/track/6gDxooqoAysQMNMDSXyzvD","High Violet","F#","major","F# major"
"The National","2cCUtGK9sDU2EoElnk0GNB","4vBvnlmaiyoEf04hLe5SLo","album","c(""https://i.scdn.co/image/ab67616d0000b2734fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d00001e024fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d000048514fb2bd6896a902c5432a6de5""), c(640, 300, 64), c(640, 300, 64)","2010-05-10",2010,"day",0.419,0.725,7,-7.729,0,0.0359,0.418,0.128,0.0776,0.338,149.991,"2yQOEYYRgdBAiQtJfjVYUu","https://api.spotify.com/v1/audio-analysis/2yQOEYYRgdBAiQtJfjVYUu",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, GB, AD, LI, MC, ID, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,276640,FALSE,"https://api.spotify.com/v1/tracks/2yQOEYYRgdBAiQtJfjVYUu","Little Faith","https://p.scdn.co/mp3-preview/03e9fc5fb8f3a08f163275ac12b866812fa4367a?cid=119ac98c129d4d49a245fcb3cef96d86",4,"track","spotify:track:2yQOEYYRgdBAiQtJfjVYUu",FALSE,"https://open.spotify.com/track/2yQOEYYRgdBAiQtJfjVYUu","High Violet","G","minor","G minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","4vBvnlmaiyoEf04hLe5SLo","album","c(""https://i.scdn.co/image/ab67616d0000b2734fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d00001e024fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d000048514fb2bd6896a902c5432a6de5""), c(640, 300, 64), c(640, 300, 64)","2010-05-10",2010,"day",0.527,0.779,9,-7.638,0,0.0508,0.504,0.803,0.0996,0.239,126.026,"2tke0O2wnNKYAZieWuG1ET","https://api.spotify.com/v1/audio-analysis/2tke0O2wnNKYAZieWuG1ET",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, GB, AD, LI, MC, ID, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,259093,FALSE,"https://api.spotify.com/v1/tracks/2tke0O2wnNKYAZieWuG1ET","Afraid of Everyone","https://p.scdn.co/mp3-preview/bc586b8dae77610455e2afd961bd65df5b1fb68a?cid=119ac98c129d4d49a245fcb3cef96d86",5,"track","spotify:track:2tke0O2wnNKYAZieWuG1ET",FALSE,"https://open.spotify.com/track/2tke0O2wnNKYAZieWuG1ET","High Violet","A","minor","A minor"
"The National","2cCUtGK9sDU2EoElnk0GNB","4vBvnlmaiyoEf04hLe5SLo","album","c(""https://i.scdn.co/image/ab67616d0000b2734fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d00001e024fb2bd6896a902c5432a6de5"", ""https://i.scdn.co/image/ab67616d000048514fb2bd6896a902c5432a6de5""), c(640, 300, 64), c(640, 300, 64)","2010-05-10",2010,"day",0.402,0.835,9,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,"5idVbYWHOBsFktyGq9KhkL","https://api.spotify.com/v1/audio-analysis/5idVbYWHOBsFktyGq9KhkL",4,"https://api.spotify.com/v1/artists/2cCUtGK9sDU2EoElnk0GNB, 2cCUtGK9sDU2EoElnk0GNB, The National, artist, spotify:artist:2cCUtGK9sDU2EoElnk0GNB, https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB","AR, AU, AT, BE, BO, BR, BG, CA, CL, CO, CR, CY, CZ, DK, DO, DE, EC, EE, SV, FI, FR, GR, GT, HN, HK, HU, IS, IE, IT, LV, LT, LU, MY, MT, MX, NL, NZ, NI, NO, PA, PY, PE, PH, PL, PT, SG, SK, ES, SE, CH, TW, TR, UY, GB, AD, LI, MC, ID, TH, VN, RO, IL, ZA, SA, AE, BH, QA, OM, KW, EG, MA, DZ, TN, LB, JO, PS, IN, BY, KZ, MD, UA, AL, BA, HR, ME, MK, RS, SI, KR, BD, PK, LK, GH, KE, NG, TZ, UG, AG, AM, BS, BB, BZ, BT, BW, BF, CV, CW, DM, FJ, GM, GE, GD, GW, GY, HT, JM, KI, LS, LR, MW, MV, ML, MH, FM, NA, NR, NE, PW, PG, WS, SM, ST, SN, SC, SL, SB, KN, LC, VC, SR, TL, TO, TT, TV, VU, AZ, BN, BI, KH, CM, TD, KM, GQ, SZ, GA, GN, KG, LA, MO, MR, MN, NP, RW, TG, UZ, ZW, BJ, MG, MU, MZ, AO, CI, DJ, ZM, CD, CG, IQ, LY, TJ, VE, ET, XK",1,275933,FALSE,"https://api.spotify.com/v1/tracks/5idVbYWHOBsFktyGq9KhkL","Bloodbuzz Ohio","https://p.scdn.co/mp3-preview/aaaef3049e5fd0409548f212adb27598ddd70d92?cid=119ac98c129d4d49a245fcb3cef96d86",6,"track","spotify:track:5idVbYWHOBsFktyGq9KhkL",FALSE,"https://open.spotify.com/track/5idVbYWHOBsFktyGq9KhkL","High Violet","A","major","A major"
